order_id,order_date,customer_id,region,product,category,unit_price,unit_cost,quantity,discount,shipping_cost
O05347,2025-08-19,C1137,North,Office Chair,Furniture,6500,4300,4,0.0,150
O05348,2025-07-20,C0456,West,Office Chair,Furniture,6500,4300,2,0.3,100
O05349,2025-03-25,C0921,West,Keyboard,Electronics,1800,1000,4,0.0,40
O05350,2025-07-08,C0319,West,Desk,Furniture,9000,6300,3,0.0,150
O05351,2025-08-16,C1180,North,Headphones,Electronics,2500,1350,3,0.1,150
O05352,2025-11-26,C1823,East,Desk,Furniture,9000,6300,2,0.0,70
O05353,2025-07-31,C0089,South,Laptop,Electronics,50000,41000,2,0.0,40
O05354,2025-03-02,C1944,North,Office Chair,Furniture,6500,4300,4,0.0,40
O05355,2025-12-27,C0572,West,Pen Set,Stationery,250,110,1,0.2,70
O05356,2025-07-30,C1681,East,Pen Set,Stationery,250,110,3,0.0,100
O05357,2025-04-15,C2039,North,Notebook,Stationery,150,65,4,0.1,150
O05358,2025-10-03,C1941,West,Notebook,Stationery,150,65,3,0.1,40
O05359,2025-05-21,C1675,North,Laptop,Electronics,50000,41000,1,0.1,70
O05360,2025-05-16,C1735,South,Keyboard,Electronics,1800,1000,3,0.05,150
O05361,2025-11-03,C0470,North,Notebook,Stationery,150,65,1,0.0,40
O05362,2025-11-13,C0340,North,Pen Set,Stationery,250,110,4,0.3,150
O05363,2025-07-11,C0954,West,Desk,Furniture,9000,6300,2,0.2,40
O05364,2025-05-17,C1521,South,Pen Set,Stationery,250,110,2,0.3,70
O05365,2025-11-12,C1546,North,Keyboard,Electronics,1800,1000,4,0.1,40
O05366,2025-03-05,C1943,East,Headphones,Electronics,2500,1350,2,0.2,150
O05367,2025-09-30,C0772,West,Laptop,Electronics,50000,41000,1,0.3,70
O05368,2025-08-02,C2164,West,Desk,Furniture,9000,6300,4,0.05,70
O05369,2025-11-08,C1123,West,Notebook,Stationery,150,65,3,0.3,100
O05370,2025-06-03,C0616,West,Keyboard,Electronics,1800,1000,3,0.0,70
O05371,2025-10-31,C1839,East,Pen Set,Stationery,250,110,1,0.0,150
O05372,2025-01-06,C0319,South,Notebook,Stationery,150,65,2,0.05,70
O05373,2025-10-04,C1014,West,Keyboard,Electronics,1800,1000,2,0.05,150
O05374,2025-01-26,C1953,North,Headphones,Electronics,2500,1350,2,0.05,100
O05375,2025-08-23,C1928,North,Notebook,Stationery,150,65,3,0.1,100
O05376,2025-03-13,C0642,South,Notebook,Stationery,150,65,1,0.1,150
O05377,2025-12-18,C0417,North,Headphones,Electronics,2500,1350,2,0.2,100
O05378,2025-10-08,C0080,East,Keyboard,Electronics,1800,1000,4,0.05,70
O05379,2025-02-08,C0224,West,Office Chair,Furniture,6500,4300,3,0.05,100
O05380,2025-11-22,C2064,South,Desk,Furniture,9000,6300,2,0.1,100
O05381,2025-04-02,C1960,South,Headphones,Electronics,2500,1350,1,0.1,70
O05382,2025-07-19,C1265,South,Backpack,Accessories,1800,850,1,0.2,70
O05383,2025-02-01,C1426,East,Office Chair,Furniture,6500,4300,2,0.05,150
O05384,2025-02-08,C0817,North,Office Chair,Furniture,6500,4300,1,0.0,70
O05385,2025-03-30,C0481,North,Laptop,Electronics,50000,41000,1,0.3,40
O05386,2025-07-15,C0029,East,Backpack,Accessories,1800,850,4,0.0,100
O05387,2025-07-18,C1680,South,Headphones,Electronics,2500,1350,4,0.1,40
O05388,2025-11-09,C0089,South,Backpack,Accessories,1800,850,3,0.05,150
O05389,2025-03-02,C0263,South,Office Chair,Furniture,6500,4300,4,0.05,150
O05390,2025-10-01,C1982,North,Pen Set,Stationery,250,110,2,0.2,100
O05391,2025-01-03,C1458,East,Headphones,Electronics,2500,1350,3,0.05,40
O05392,2025-04-17,C1225,South,Headphones,Electronics,2500,1350,4,0.0,150
O05393,2025-03-05,C0546,South,Pen Set,Stationery,250,110,1,0.2,40
O05394,2025-02-15,C0375,West,Pen Set,Stationery,250,110,2,0.0,40
O05395,2025-08-02,C1167,East,Desk,Furniture,9000,6300,1,0.0,70
O05396,2025-11-25,C0897,North,Laptop,Electronics,50000,41000,4,0.1,100
O05397,2025-09-01,C1336,East,Backpack,Accessories,1800,850,4,0.05,100
O05398,2025-11-08,C0414,North,Office Chair,Furniture,6500,4300,3,0.1,70
O05399,2025-08-04,C0579,North,Backpack,Accessories,1800,850,3,0.05,150
O05400,2025-01-20,C0283,East,Pen Set,Stationery,250,110,2,0.05,150
O05401,2025-05-07,C1062,North,Pen Set,Stationery,250,110,1,0.05,40
O05402,2025-10-28,C0691,North,Notebook,Stationery,150,65,4,0.2,40
O05403,2025-01-17,C0559,West,Notebook,Stationery,150,65,4,0.0,100
O05404,2025-02-05,C1374,East,Desk,Furniture,9000,6300,4,0.3,40
O05405,2025-11-01,C1244,West,Laptop,Electronics,50000,41000,2,0.05,70
O05406,2025-01-24,C0526,West,Office Chair,Furniture,6500,4300,1,0.05,150
O05407,2025-12-17,C1748,South,Notebook,Stationery,150,65,3,0.1,40
O05408,2025-10-04,C0860,East,Pen Set,Stationery,250,110,1,0.05,70
O05409,2025-08-31,C0854,South,Desk,Furniture,9000,6300,1,0.1,150
O05410,2025-07-15,C1195,East,Notebook,Stationery,150,65,4,0.3,100
O05411,2025-02-02,C0348,South,Laptop,Electronics,50000,41000,4,0.2,100
O05412,2025-06-01,C1051,North,Office Chair,Furniture,6500,4300,2,0.1,150
O05413,2025-10-22,C1456,North,Desk,Furniture,9000,6300,3,0.1,150
O05414,2025-11-26,C0322,East,Backpack,Accessories,1800,850,3,0.05,70
O05415,2025-06-13,C1413,North,Keyboard,Electronics,1800,1000,1,0.2,100
O05416,2025-11-03,C0098,South,Headphones,Electronics,2500,1350,1,0.0,100
O05417,2025-10-11,C1509,West,Keyboard,Electronics,1800,1000,2,0.0,70
O05418,2025-01-22,C0089,East,Headphones,Electronics,2500,1350,4,0.1,150
O05419,2025-08-15,C0438,South,Desk,Furniture,9000,6300,2,0.0,100
O05420,2025-08-13,C0876,North,Notebook,Stationery,150,65,3,0.1,100
O05421,2025-07-18,C1537,West,Pen Set,Stationery,250,110,1,0.0,70
O05422,2025-10-09,C1798,South,Backpack,Accessories,1800,850,4,0.0,40
O05423,2025-11-21,C1173,South,Laptop,Electronics,50000,41000,4,0.1,40
O05424,2025-07-20,C0329,West,Headphones,Electronics,2500,1350,2,0.1,150
O05425,2025-04-27,C0969,North,Keyboard,Electronics,1800,1000,1,0.3,100
O05426,2025-12-25,C1968,South,Headphones,Electronics,2500,1350,4,0.0,100
O05427,2025-12-18,C0226,North,Pen Set,Stationery,250,110,4,0.0,40
O05428,2025-09-08,C1790,North,Headphones,Electronics,2500,1350,3,0.0,150
O05429,2025-08-22,C0965,South,Laptop,Electronics,50000,41000,2,0.05,70
O05430,2025-02-08,C0010,East,Pen Set,Stationery,250,110,3,0.0,100
O05431,2025-05-27,C1737,South,Backpack,Accessories,1800,850,2,0.2,70
O05432,2025-03-14,C0067,East,Headphones,Electronics,2500,1350,3,0.0,40
O05433,2025-07-07,C0925,West,Keyboard,Electronics,1800,1000,4,0.3,40
O05434,2025-10-29,C0488,West,Desk,Furniture,9000,6300,2,0.1,150
O05435,2025-03-23,C1460,North,Desk,Furniture,9000,6300,1,0.1,40
O05436,2025-12-30,C0141,East,Backpack,Accessories,1800,850,3,0.0,40
O05437,2025-02-17,C0228,North,Office Chair,Furniture,6500,4300,4,0.0,70
O05438,2025-02-05,C1329,East,Laptop,Electronics,50000,41000,1,0.05,150
O05439,2025-12-22,C2485,South,Office Chair,Furniture,6500,4300,4,0.1,100
O05440,2025-02-06,C0100,East,Desk,Furniture,9000,6300,2,0.1,150
O05441,2025-09-26,C1152,North,Desk,Furniture,9000,6300,3,0.05,40
O05442,2025-10-06,C2007,East,Desk,Furniture,9000,6300,3,0.0,150
O05443,2025-05-01,C0727,North,Backpack,Accessories,1800,850,1,0.3,40
O05444,2025-01-24,C1233,North,Pen Set,Stationery,250,110,1,0.0,40
O05445,2025-04-23,C2097,East,Keyboard,Electronics,1800,1000,4,0.0,70
O05446,2025-01-26,C1820,South,Keyboard,Electronics,1800,1000,3,0.05,70
O05447,2025-09-03,C0734,East,Notebook,Stationery,150,65,3,0.05,70
O05448,2025-11-21,C1877,East,Office Chair,Furniture,6500,4300,2,0.05,40
O05449,2025-12-30,C1690,East,Office Chair,Furniture,6500,4300,1,0.1,70
O05450,2025-10-20,C1267,East,Headphones,Electronics,2500,1350,2,0.1,70
O05451,2025-10-10,C1103,West,Keyboard,Electronics,1800,1000,3,0.1,100
O05452,2025-11-18,C2314,West,Notebook,Stationery,150,65,3,0.0,70
O05453,2025-10-09,C2186,North,Pen Set,Stationery,250,110,2,0.0,40
O05454,2025-08-26,C2476,South,Pen Set,Stationery,250,110,1,0.2,100
O05455,2025-12-30,C1689,East,Keyboard,Electronics,1800,1000,1,0.0,100
O05456,2025-04-28,C0899,North,Headphones,Electronics,2500,1350,4,0.05,70
O05457,2025-05-31,C0275,North,Headphones,Electronics,2500,1350,3,0.05,40
O05458,2025-11-27,C0315,North,Office Chair,Furniture,6500,4300,4,0.1,150
O05459,2025-04-24,C2378,South,Desk,Furniture,9000,6300,1,0.0,100
O05460,2025-04-20,C0909,South,Backpack,Accessories,1800,850,2,0.3,70
O05461,2025-02-25,C0277,East,Backpack,Accessories,1800,850,2,0.05,100
O05462,2025-04-11,C0559,East,Laptop,Electronics,50000,41000,2,0.3,70
O05463,2025-08-05,C0053,East,Notebook,Stationery,150,65,2,0.0,40
O05464,2025-11-20,C1328,North,Keyboard,Electronics,1800,1000,1,0.1,100
O05465,2025-02-19,C1478,East,Headphones,Electronics,2500,1350,1,0.05,40
O05466,2025-09-06,C0946,East,Desk,Furniture,9000,6300,4,0.2,70
O05467,2025-10-07,C1861,North,Laptop,Electronics,50000,41000,2,0.05,100
O05468,2025-11-23,C1202,North,Keyboard,Electronics,1800,1000,1,0.2,100
O05469,2025-10-01,C2400,South,Desk,Furniture,9000,6300,2,0.2,150
O05470,2025-02-26,C1908,West,Keyboard,Electronics,1800,1000,4,0.1,100
O05471,2025-06-28,C0189,South,Desk,Furniture,9000,6300,2,0.0,40
O05472,2025-12-14,C0686,North,Office Chair,Furniture,6500,4300,4,0.0,100
O05473,2025-11-28,C1886,North,Pen Set,Stationery,250,110,1,0.3,150
O05474,2025-08-12,C1344,North,Headphones,Electronics,2500,1350,1,0.3,100
O05475,2025-12-18,C1884,South,Laptop,Electronics,50000,41000,3,0.0,100
O05476,2025-09-01,C0838,West,Desk,Furniture,9000,6300,3,0.0,150
O05477,2025-01-24,C0096,South,Keyboard,Electronics,1800,1000,4,0.0,100
O05478,2025-11-30,C1963,West,Notebook,Stationery,150,65,2,0.0,150
O05479,2025-03-03,C1963,North,Laptop,Electronics,50000,41000,1,0.0,100
O05480,2025-05-19,C1599,South,Desk,Furniture,9000,6300,3,0.2,40
O05481,2025-03-28,C1011,West,Backpack,Accessories,1800,850,2,0.0,40
O05482,2025-09-20,C0022,East,Laptop,Electronics,50000,41000,1,0.2,70
O05483,2025-01-11,C1820,West,Keyboard,Electronics,1800,1000,1,0.3,70
O05484,2025-08-22,C1651,North,Pen Set,Stationery,250,110,3,0.0,150
O05485,2025-11-12,C1670,South,Desk,Furniture,9000,6300,3,0.05,100
O05486,2025-10-15,C0426,East,Headphones,Electronics,2500,1350,1,0.1,40
O05487,2025-04-23,C1829,North,Headphones,Electronics,2500,1350,3,0.0,70
O05488,2025-11-24,C1812,West,Pen Set,Stationery,250,110,4,0.1,100
O05489,2025-05-13,C2144,South,Pen Set,Stationery,250,110,4,0.1,150
O05490,2025-09-06,C1419,North,Keyboard,Electronics,1800,1000,2,0.0,100
O05491,2025-07-04,C1829,East,Office Chair,Furniture,6500,4300,1,0.2,40
O05492,2025-01-25,C1004,East,Pen Set,Stationery,250,110,3,0.05,40
O05493,2025-01-02,C1742,West,Headphones,Electronics,2500,1350,3,0.0,70
O05494,2025-03-08,C1736,West,Headphones,Electronics,2500,1350,4,0.3,70
O05495,2025-12-08,C1949,North,Pen Set,Stationery,250,110,3,0.0,40
O05496,2025-12-15,C2142,East,Headphones,Electronics,2500,1350,3,0.0,150
O05497,2025-05-30,C0008,West,Pen Set,Stationery,250,110,3,0.0,40
O05498,2025-12-20,C1947,North,Office Chair,Furniture,6500,4300,3,0.05,40
O05499,2025-01-19,C1982,South,Backpack,Accessories,1800,850,2,0.05,40
O05500,2025-12-20,C1364,West,Laptop,Electronics,50000,41000,2,0.1,40
O05501,2025-03-26,C1300,North,Backpack,Accessories,1800,850,2,0.05,100
O05502,2025-01-14,C1807,West,Headphones,Electronics,2500,1350,2,0.1,150
O05503,2025-10-04,C1139,South,Laptop,Electronics,50000,41000,4,0.0,150
O05504,2025-05-20,C1035,West,Notebook,Stationery,150,65,2,0.05,150
O05505,2025-04-17,C2009,East,Desk,Furniture,9000,6300,2,0.3,100
O05506,2025-10-05,C1973,East,Pen Set,Stationery,250,110,4,0.2,100
O05507,2025-05-02,C0518,East,Laptop,Electronics,50000,41000,1,0.1,70
O05508,2025-10-02,C2073,North,Laptop,Electronics,50000,41000,2,0.05,70
O05509,2025-03-13,C0817,East,Desk,Furniture,9000,6300,2,0.05,150
O05510,2025-02-01,C0344,West,Backpack,Accessories,1800,850,2,0.2,40
O05511,2025-04-29,C2197,West,Office Chair,Furniture,6500,4300,2,0.2,150
O05512,2025-08-11,C0596,West,Pen Set,Stationery,250,110,4,0.1,150
O05513,2025-03-24,C0508,East,Backpack,Accessories,1800,850,2,0.05,40
O05514,2025-02-22,C0675,East,Pen Set,Stationery,250,110,2,0.0,40
O05515,2025-10-01,C1229,South,Desk,Furniture,9000,6300,2,0.0,70
O05516,2025-06-30,C0416,East,Notebook,Stationery,150,65,4,0.0,150
O05517,2025-06-07,C0399,East,Desk,Furniture,9000,6300,4,0.05,70
O05518,2025-03-29,C0982,North,Notebook,Stationery,150,65,1,0.0,150
O05519,2025-01-07,C0545,North,Desk,Furniture,9000,6300,1,0.05,100
O05520,2025-01-20,C0483,East,Desk,Furniture,9000,6300,1,0.1,40
O05521,2025-09-06,C2281,South,Office Chair,Furniture,6500,4300,2,0.1,100
O05522,2025-01-30,C1489,South,Notebook,Stationery,150,65,3,0.1,100
O05523,2025-04-01,C0035,North,Pen Set,Stationery,250,110,1,0.0,150
O05524,2025-11-29,C0255,West,Backpack,Accessories,1800,850,3,0.1,150
O05525,2025-05-06,C2035,West,Desk,Furniture,9000,6300,2,0.3,100
O05526,2025-09-29,C0675,East,Laptop,Electronics,50000,41000,4,0.05,150
O05527,2025-05-06,C0381,West,Desk,Furniture,9000,6300,3,0.2,40
O05528,2025-12-07,C1664,West,Keyboard,Electronics,1800,1000,2,0.05,100
O05529,2025-10-27,C2096,North,Laptop,Electronics,50000,41000,3,0.1,100
O05530,2025-06-21,C0997,North,Laptop,Electronics,50000,41000,1,0.05,40
O05531,2025-09-07,C1858,North,Desk,Furniture,9000,6300,2,0.1,100
O05532,2025-05-31,C1054,North,Backpack,Accessories,1800,850,2,0.2,100
O05533,2025-12-11,C0273,South,Desk,Furniture,9000,6300,1,0.05,70
O05534,2025-05-11,C1995,North,Office Chair,Furniture,6500,4300,2,0.2,100
O05535,2025-11-02,C2298,West,Laptop,Electronics,50000,41000,3,0.2,100
O05536,2025-08-13,C2462,East,Notebook,Stationery,150,65,3,0.2,100
O05537,2025-08-23,C0251,South,Laptop,Electronics,50000,41000,4,0.0,70
O05538,2025-05-09,C1413,West,Pen Set,Stationery,250,110,2,0.0,70
O05539,2025-10-31,C1559,West,Pen Set,Stationery,250,110,3,0.2,100
O05540,2025-09-30,C0198,East,Backpack,Accessories,1800,850,3,0.1,150
O05541,2025-10-25,C2380,West,Keyboard,Electronics,1800,1000,4,0.3,70
O05542,2025-10-20,C0258,West,Headphones,Electronics,2500,1350,4,0.0,100
O05543,2025-02-27,C0672,East,Keyboard,Electronics,1800,1000,3,0.2,150
O05544,2025-11-16,C2422,West,Pen Set,Stationery,250,110,2,0.2,70
O05545,2025-11-04,C1391,North,Headphones,Electronics,2500,1350,3,0.2,150
O05546,2025-03-30,C1699,South,Backpack,Accessories,1800,850,3,0.1,70
O05547,2025-12-25,C1235,South,Headphones,Electronics,2500,1350,4,0.0,70
O05548,2025-07-12,C1882,North,Laptop,Electronics,50000,41000,1,0.1,70
O05549,2025-04-28,C0204,North,Headphones,Electronics,2500,1350,4,0.1,40
O05550,2025-03-23,C1690,North,Pen Set,Stationery,250,110,4,0.05,70
O05551,2025-05-14,C0167,North,Desk,Furniture,9000,6300,1,0.0,70
O05552,2025-01-14,C0450,North,Keyboard,Electronics,1800,1000,2,0.2,40
O05553,2025-09-10,C1266,South,Notebook,Stationery,150,65,1,0.0,150
O05554,2025-09-16,C1121,West,Notebook,Stationery,150,65,3,0.05,100
O05555,2025-09-01,C0382,East,Desk,Furniture,9000,6300,1,0.1,40
O05556,2025-07-20,C1996,East,Desk,Furniture,9000,6300,2,0.3,40
O05557,2025-05-13,C0755,North,Laptop,Electronics,50000,41000,1,0.1,150
O05558,2025-09-22,C2166,West,Keyboard,Electronics,1800,1000,1,0.05,70
O05559,2025-11-15,C0038,North,Desk,Furniture,9000,6300,2,0.0,70
O05560,2025-02-01,C0594,South,Headphones,Electronics,2500,1350,2,0.05,40
O05561,2025-05-20,C0743,South,Office Chair,Furniture,6500,4300,3,0.0,150
O05562,2025-12-30,C1490,West,Laptop,Electronics,50000,41000,1,0.2,70
O05563,2025-11-11,C1003,West,Pen Set,Stationery,250,110,2,0.05,100
O05564,2025-12-29,C0393,West,Laptop,Electronics,50000,41000,4,0.0,70
O05565,2025-03-08,C1428,East,Laptop,Electronics,50000,41000,4,0.2,150
O05566,2025-06-19,C2396,South,Notebook,Stationery,150,65,2,0.0,70
O05567,2025-02-17,C0335,East,Headphones,Electronics,2500,1350,1,0.0,150
O05568,2025-11-13,C0631,North,Keyboard,Electronics,1800,1000,4,0.05,100
O05569,2025-07-09,C1197,North,Keyboard,Electronics,1800,1000,3,0.0,70
O05570,2025-03-30,C1817,West,Headphones,Electronics,2500,1350,2,0.0,70
O05571,2025-02-02,C0342,West,Pen Set,Stationery,250,110,3,0.3,100
O05572,2025-09-27,C0578,South,Notebook,Stationery,150,65,1,0.2,100
O05573,2025-10-24,C0588,North,Headphones,Electronics,2500,1350,2,0.2,100
O05574,2025-11-17,C1541,North,Notebook,Stationery,150,65,2,0.1,40
O05575,2025-12-21,C0207,South,Notebook,Stationery,150,65,3,0.0,70
O05576,2025-10-25,C1649,North,Desk,Furniture,9000,6300,1,0.2,70
O05577,2025-10-15,C1064,East,Desk,Furniture,9000,6300,2,0.05,100
O05578,2025-10-24,C0822,North,Backpack,Accessories,1800,850,4,0.0,40
O05579,2025-12-31,C2156,North,Office Chair,Furniture,6500,4300,1,0.05,40
O05580,2025-06-19,C2048,North,Office Chair,Furniture,6500,4300,1,0.1,70
O05581,2025-10-04,C2008,East,Desk,Furniture,9000,6300,4,0.0,70
O05582,2025-10-27,C2214,South,Pen Set,Stationery,250,110,4,0.0,100
O05583,2025-02-12,C0585,South,Notebook,Stationery,150,65,2,0.05,40
O05584,2025-09-10,C2138,East,Laptop,Electronics,50000,41000,1,0.05,150
O05585,2025-05-04,C0440,West,Office Chair,Furniture,6500,4300,3,0.0,70
O05586,2025-02-18,C0827,South,Notebook,Stationery,150,65,2,0.1,100
O05587,2025-03-04,C1389,East,Headphones,Electronics,2500,1350,3,0.0,150
O05588,2025-02-11,C1861,North,Backpack,Accessories,1800,850,1,0.1,70
O05589,2025-11-24,C1445,East,Pen Set,Stationery,250,110,4,0.0,70
O05590,2025-10-09,C1399,South,Pen Set,Stationery,250,110,3,0.05,70
O05591,2025-02-07,C0942,West,Laptop,Electronics,50000,41000,3,0.1,100
O05592,2025-08-17,C1482,West,Desk,Furniture,9000,6300,3,0.1,150
O05593,2025-08-30,C1188,East,Desk,Furniture,9000,6300,1,0.0,100
O05594,2025-07-09,C1194,West,Notebook,Stationery,150,65,4,0.1,40
O05595,2025-08-10,C1465,North,Pen Set,Stationery,250,110,2,0.2,150
O05596,2025-11-28,C1501,East,Keyboard,Electronics,1800,1000,2,0.0,40
O05597,2025-07-09,C0825,North,Desk,Furniture,9000,6300,4,0.1,70
O05598,2025-08-29,C0340,North,Notebook,Stationery,150,65,1,0.05,40
O05599,2025-07-28,C0749,South,Pen Set,Stationery,250,110,1,0.2,40
O05600,2025-05-25,C1023,East,Pen Set,Stationery,250,110,4,0.05,150
O05601,2025-11-22,C0403,East,Keyboard,Electronics,1800,1000,2,0.3,40
O05602,2025-06-01,C0445,West,Backpack,Accessories,1800,850,3,0.1,150
O05603,2025-10-19,C2378,South,Laptop,Electronics,50000,41000,3,0.1,100
O05604,2025-08-09,C0701,West,Office Chair,Furniture,6500,4300,4,0.0,70
O05605,2025-09-08,C1848,West,Desk,Furniture,9000,6300,3,0.1,150
O05606,2025-10-05,C0320,West,Laptop,Electronics,50000,41000,2,0.0,40
O05607,2025-09-26,C2431,North,Office Chair,Furniture,6500,4300,3,0.05,100
O05608,2025-07-25,C0532,South,Desk,Furniture,9000,6300,3,0.0,150
O05609,2025-08-13,C0985,East,Desk,Furniture,9000,6300,2,0.1,70
O05610,2025-07-05,C1955,West,Laptop,Electronics,50000,41000,1,0.2,70
O05611,2025-05-04,C0504,North,Keyboard,Electronics,1800,1000,2,0.3,40
O05612,2025-09-23,C1375,South,Headphones,Electronics,2500,1350,4,0.0,40
O05613,2025-11-17,C1964,South,Notebook,Stationery,150,65,1,0.2,40
O05614,2025-09-15,C0060,North,Keyboard,Electronics,1800,1000,1,0.2,70
O05615,2025-10-09,C0064,West,Desk,Furniture,9000,6300,4,0.2,100
O05616,2025-10-31,C1972,North,Notebook,Stationery,150,65,4,0.1,70
O05617,2025-05-15,C0657,South,Pen Set,Stationery,250,110,1,0.0,100
O05618,2025-01-23,C2274,East,Headphones,Electronics,2500,1350,1,0.2,70
O05619,2025-05-04,C2319,South,Backpack,Accessories,1800,850,3,0.1,150
O05620,2025-10-03,C2202,North,Headphones,Electronics,2500,1350,4,0.1,100
O05621,2025-10-25,C2492,East,Laptop,Electronics,50000,41000,3,0.0,150
O05622,2025-07-07,C2058,South,Laptop,Electronics,50000,41000,4,0.0,100
O05623,2025-10-12,C0959,West,Headphones,Electronics,2500,1350,3,0.0,40
O05624,2025-01-28,C2481,East,Pen Set,Stationery,250,110,4,0.1,100
O05625,2025-08-24,C0865,West,Headphones,Electronics,2500,1350,3,0.05,100
O05626,2025-09-05,C1467,North,Notebook,Stationery,150,65,2,0.2,40
O05627,2025-07-05,C0015,East,Office Chair,Furniture,6500,4300,3,0.0,40
O05628,2025-09-19,C2407,South,Laptop,Electronics,50000,41000,2,0.0,40
O05629,2025-06-29,C1480,East,Office Chair,Furniture,6500,4300,3,0.05,40
O05630,2025-07-11,C2373,South,Laptop,Electronics,50000,41000,4,0.0,150
O05631,2025-08-09,C0883,North,Office Chair,Furniture,6500,4300,4,0.05,40
O05632,2025-10-17,C0784,North,Desk,Furniture,9000,6300,3,0.1,40
O05633,2025-04-01,C1307,West,Desk,Furniture,9000,6300,1,0.3,70
O05634,2025-04-20,C2159,West,Keyboard,Electronics,1800,1000,3,0.0,70
O05635,2025-06-02,C1373,North,Pen Set,Stationery,250,110,2,0.0,150
O05636,2025-03-15,C1982,East,Desk,Furniture,9000,6300,1,0.2,40
O05637,2025-05-02,C0537,East,Keyboard,Electronics,1800,1000,4,0.0,150
O05638,2025-05-09,C1940,South,Office Chair,Furniture,6500,4300,2,0.1,40
O05639,2025-04-25,C1832,South,Laptop,Electronics,50000,41000,4,0.1,70
O05640,2025-05-30,C2241,West,Backpack,Accessories,1800,850,2,0.2,70
O05641,2025-07-04,C0145,East,Pen Set,Stationery,250,110,3,0.0,150
O05642,2025-09-12,C0961,East,Keyboard,Electronics,1800,1000,3,0.3,40
O05643,2025-04-21,C0222,East,Notebook,Stationery,150,65,4,0.3,70
O05644,2025-11-05,C1001,East,Notebook,Stationery,150,65,1,0.0,100
O05645,2025-06-24,C1898,North,Desk,Furniture,9000,6300,3,0.05,100
O05646,2025-09-21,C1601,West,Laptop,Electronics,50000,41000,2,0.05,70
O05647,2025-02-11,C1883,North,Backpack,Accessories,1800,850,2,0.0,40
O05648,2025-03-05,C1845,West,Backpack,Accessories,1800,850,4,0.3,150
O05649,2025-06-15,C2481,West,Backpack,Accessories,1800,850,1,0.0,150
O05650,2025-05-14,C2200,East,Backpack,Accessories,1800,850,3,0.0,100
O05651,2025-07-01,C1466,South,Backpack,Accessories,1800,850,2,0.0,150
O05652,2025-02-27,C2190,North,Notebook,Stationery,150,65,4,0.1,70
O05653,2025-06-22,C0120,South,Laptop,Electronics,50000,41000,1,0.2,150
O05654,2025-09-08,C1804,East,Office Chair,Furniture,6500,4300,1,0.1,150
O05655,2025-09-23,C1306,North,Headphones,Electronics,2500,1350,1,0.1,150
O05656,2025-04-01,C2393,North,Headphones,Electronics,2500,1350,2,0.0,150
O05657,2025-05-06,C1260,West,Pen Set,Stationery,250,110,1,0.1,70
O05658,2025-07-11,C0447,South,Pen Set,Stationery,250,110,3,0.05,40
