order_id,order_date,customer_id,region,product,category,unit_price,unit_cost,quantity,discount,shipping_cost,gross_sales,revenue,cost,profit,month,discount_band
O02049,2025-09-25,C1488,South,Pen Set,Stationery,250,110,3,0.0,150,750,750.0,480,270.0,2025-09,None
O02466,2025-09-25,C0492,East,Headphones,Electronics,2500,1350,1,0.1,100,2500,2250.0,1450,800.0,2025-09,Low (1-10%)
O02899,2025-09-25,C0852,South,Pen Set,Stationery,250,110,2,0.1,70,500,450.0,290,160.0,2025-09,Low (1-10%)
O03041,2025-09-25,C2213,North,Office Chair,Furniture,6500,4300,3,0.1,70,19500,17550.0,12970,4580.0,2025-09,Low (1-10%)
O03050,2025-09-25,C0474,East,Notebook,Stationery,150,65,2,0.0,40,300,300.0,170,130.0,2025-09,None
O04332,2025-09-25,C1681,South,Keyboard,Electronics,1800,1000,3,0.05,150,5400,5130.0,3150,1980.0,2025-09,Low (1-10%)
O04533,2025-09-25,C1525,North,Notebook,Stationery,150,65,1,0.2,150,150,120.0,215,-95.0,2025-09,High (>10%)
O04870,2025-09-25,C1908,West,Notebook,Stationery,150,65,2,0.2,150,300,240.0,280,-40.0,2025-09,High (>10%)
O05027,2025-09-25,C0738,South,Keyboard,Electronics,1800,1000,3,0.0,150,5400,5400.0,3150,2250.0,2025-09,None
O05305,2025-09-25,C2163,West,Headphones,Electronics,2500,1350,3,0.0,100,7500,7500.0,4150,3350.0,2025-09,None
O00294,2025-09-26,C1934,North,Keyboard,Electronics,1800,1000,4,0.05,70,7200,6840.0,4070,2770.0,2025-09,Low (1-10%)
O01803,2025-09-26,C1950,South,Office Chair,Furniture,6500,4300,3,0.1,70,19500,17550.0,12970,4580.0,2025-09,Low (1-10%)
O04755,2025-09-26,C0481,North,Headphones,Electronics,2500,1350,1,0.0,40,2500,2500.0,1390,1110.0,2025-09,None
O04807,2025-09-26,C1301,North,Office Chair,Furniture,6500,4300,4,0.3,40,26000,18200.0,17240,960.0,2025-09,High (>10%)
O04897,2025-09-26,C0741,South,Pen Set,Stationery,250,110,2,0.05,100,500,475.0,320,155.0,2025-09,Low (1-10%)
O05137,2025-09-26,C2070,South,Office Chair,Furniture,6500,4300,3,0.1,40,19500,17550.0,12940,4610.0,2025-09,Low (1-10%)
O05254,2025-09-26,C0756,North,Desk,Furniture,9000,6300,2,0.1,40,18000,16200.0,12640,3560.0,2025-09,Low (1-10%)
O05441,2025-09-26,C1152,North,Desk,Furniture,9000,6300,3,0.05,40,27000,25650.0,18940,6710.0,2025-09,Low (1-10%)
O05607,2025-09-26,C2431,North,Office Chair,Furniture,6500,4300,3,0.05,100,19500,18525.0,13000,5525.0,2025-09,Low (1-10%)
O05728,2025-09-26,C1490,North,Laptop,Electronics,50000,41000,3,0.0,100,150000,150000.0,123100,26900.0,2025-09,None
O00355,2025-09-27,C1479,East,Backpack,Accessories,1800,850,3,0.05,40,5400,5130.0,2590,2540.0,2025-09,Low (1-10%)
O00634,2025-09-27,C1329,South,Office Chair,Furniture,6500,4300,3,0.0,150,19500,19500.0,13050,6450.0,2025-09,None
O01345,2025-09-27,C1597,South,Headphones,Electronics,2500,1350,4,0.1,150,10000,9000.0,5550,3450.0,2025-09,Low (1-10%)
O01362,2025-09-27,C1652,South,Laptop,Electronics,50000,41000,3,0.3,100,150000,105000.0,123100,-18100.0,2025-09,High (>10%)
O02135,2025-09-27,C1306,West,Office Chair,Furniture,6500,4300,1,0.1,100,6500,5850.0,4400,1450.0,2025-09,Low (1-10%)
O03368,2025-09-27,C2127,North,Keyboard,Electronics,1800,1000,3,0.05,70,5400,5130.0,3070,2060.0,2025-09,Low (1-10%)
O03537,2025-09-27,C0655,North,Laptop,Electronics,50000,41000,4,0.05,40,200000,190000.0,164040,25960.0,2025-09,Low (1-10%)
O04888,2025-09-27,C1032,West,Desk,Furniture,9000,6300,3,0.0,40,27000,27000.0,18940,8060.0,2025-09,None
O05169,2025-09-27,C1326,South,Keyboard,Electronics,1800,1000,2,0.0,150,3600,3600.0,2150,1450.0,2025-09,None
O05572,2025-09-27,C0578,South,Notebook,Stationery,150,65,1,0.2,100,150,120.0,165,-45.0,2025-09,High (>10%)
O05945,2025-09-27,C2411,West,Keyboard,Electronics,1800,1000,4,0.1,70,7200,6480.0,4070,2410.0,2025-09,Low (1-10%)
O00044,2025-09-28,C2234,East,Keyboard,Electronics,1800,1000,4,0.0,40,7200,7200.0,4040,3160.0,2025-09,None
O00407,2025-09-28,C1231,South,Office Chair,Furniture,6500,4300,3,0.05,40,19500,18525.0,12940,5585.0,2025-09,Low (1-10%)
O00683,2025-09-28,C2490,West,Backpack,Accessories,1800,850,1,0.0,150,1800,1800.0,1000,800.0,2025-09,None
O00790,2025-09-28,C1503,West,Laptop,Electronics,50000,41000,1,0.2,70,50000,40000.0,41070,-1070.0,2025-09,High (>10%)
O02123,2025-09-28,C2169,East,Desk,Furniture,9000,6300,4,0.3,40,36000,25200.0,25240,-40.0,2025-09,High (>10%)
O02656,2025-09-28,C1072,South,Desk,Furniture,9000,6300,3,0.05,100,27000,25650.0,19000,6650.0,2025-09,Low (1-10%)
O02720,2025-09-28,C1640,West,Headphones,Electronics,2500,1350,4,0.0,40,10000,10000.0,5440,4560.0,2025-09,None
O03668,2025-09-28,C1733,East,Headphones,Electronics,2500,1350,4,0.1,70,10000,9000.0,5470,3530.0,2025-09,Low (1-10%)
O03904,2025-09-28,C1535,West,Laptop,Electronics,50000,41000,4,0.3,150,200000,140000.0,164150,-24150.0,2025-09,High (>10%)
O04581,2025-09-28,C2454,South,Headphones,Electronics,2500,1350,4,0.0,100,10000,10000.0,5500,4500.0,2025-09,None
O04601,2025-09-28,C2485,East,Backpack,Accessories,1800,850,1,0.2,70,1800,1440.0,920,520.0,2025-09,High (>10%)
O04928,2025-09-28,C2110,South,Desk,Furniture,9000,6300,1,0.1,150,9000,8100.0,6450,1650.0,2025-09,Low (1-10%)
O05321,2025-09-28,C0797,South,Keyboard,Electronics,1800,1000,3,0.1,40,5400,4860.0,3040,1820.0,2025-09,Low (1-10%)
O05777,2025-09-28,C2071,East,Office Chair,Furniture,6500,4300,3,0.0,40,19500,19500.0,12940,6560.0,2025-09,None
O01013,2025-09-29,C2248,North,Headphones,Electronics,2500,1350,2,0.1,150,5000,4500.0,2850,1650.0,2025-09,Low (1-10%)
O01195,2025-09-29,C2242,North,Desk,Furniture,9000,6300,3,0.3,100,27000,18900.0,19000,-100.0,2025-09,High (>10%)
O01503,2025-09-29,C1092,North,Headphones,Electronics,2500,1350,1,0.1,150,2500,2250.0,1500,750.0,2025-09,Low (1-10%)
O01793,2025-09-29,C2082,South,Keyboard,Electronics,1800,1000,1,0.3,100,1800,1260.0,1100,160.0,2025-09,High (>10%)
O01895,2025-09-29,C2304,East,Headphones,Electronics,2500,1350,4,0.1,150,10000,9000.0,5550,3450.0,2025-09,Low (1-10%)
O02419,2025-09-29,C0888,West,Keyboard,Electronics,1800,1000,2,0.0,70,3600,3600.0,2070,1530.0,2025-09,None
O02461,2025-09-29,C2400,South,Keyboard,Electronics,1800,1000,4,0.2,70,7200,5760.0,4070,1690.0,2025-09,High (>10%)
O02730,2025-09-29,C0461,North,Office Chair,Furniture,6500,4300,2,0.05,70,13000,12350.0,8670,3680.0,2025-09,Low (1-10%)
O02826,2025-09-29,C0238,North,Pen Set,Stationery,250,110,3,0.0,150,750,750.0,480,270.0,2025-09,None
O03167,2025-09-29,C2251,South,Notebook,Stationery,150,65,1,0.0,100,150,150.0,165,-15.0,2025-09,None
O04209,2025-09-29,C0565,South,Headphones,Electronics,2500,1350,4,0.0,100,10000,10000.0,5500,4500.0,2025-09,None
O04287,2025-09-29,C1703,West,Notebook,Stationery,150,65,1,0.2,40,150,120.0,105,15.0,2025-09,High (>10%)
O04349,2025-09-29,C0485,East,Pen Set,Stationery,250,110,4,0.2,40,1000,800.0,480,320.0,2025-09,High (>10%)
O04381,2025-09-29,C0474,North,Backpack,Accessories,1800,850,2,0.05,70,3600,3420.0,1770,1650.0,2025-09,Low (1-10%)
O04385,2025-09-29,C0115,East,Office Chair,Furniture,6500,4300,4,0.3,100,26000,18200.0,17300,900.0,2025-09,High (>10%)
O04419,2025-09-29,C0722,North,Notebook,Stationery,150,65,4,0.0,100,600,600.0,360,240.0,2025-09,None
O04557,2025-09-29,C1930,South,Headphones,Electronics,2500,1350,4,0.1,100,10000,9000.0,5500,3500.0,2025-09,Low (1-10%)
O04664,2025-09-29,C1600,South,Office Chair,Furniture,6500,4300,2,0.05,150,13000,12350.0,8750,3600.0,2025-09,Low (1-10%)
O05079,2025-09-29,C0361,South,Pen Set,Stationery,250,110,1,0.05,70,250,237.5,180,57.5,2025-09,Low (1-10%)
O05526,2025-09-29,C0675,East,Laptop,Electronics,50000,41000,4,0.05,150,200000,190000.0,164150,25850.0,2025-09,Low (1-10%)
O00008,2025-09-30,C0392,South,Notebook,Stationery,150,65,4,0.05,40,600,570.0,300,270.0,2025-09,Low (1-10%)
O00177,2025-09-30,C2127,South,Notebook,Stationery,150,65,1,0.0,100,150,150.0,165,-15.0,2025-09,None
O00432,2025-09-30,C0389,North,Notebook,Stationery,150,65,2,0.1,40,300,270.0,170,100.0,2025-09,Low (1-10%)
O00869,2025-09-30,C1302,North,Office Chair,Furniture,6500,4300,3,0.0,100,19500,19500.0,13000,6500.0,2025-09,None
O00976,2025-09-30,C1648,North,Headphones,Electronics,2500,1350,3,0.0,100,7500,7500.0,4150,3350.0,2025-09,None
O01158,2025-09-30,C2423,West,Pen Set,Stationery,250,110,3,0.2,70,750,600.0,400,200.0,2025-09,High (>10%)
O01177,2025-09-30,C2126,North,Keyboard,Electronics,1800,1000,3,0.1,100,5400,4860.0,3100,1760.0,2025-09,Low (1-10%)
O01401,2025-09-30,C2287,West,Pen Set,Stationery,250,110,2,0.1,70,500,450.0,290,160.0,2025-09,Low (1-10%)
O01855,2025-09-30,C1291,West,Laptop,Electronics,50000,41000,4,0.0,70,200000,200000.0,164070,35930.0,2025-09,None
O02183,2025-09-30,C1783,East,Desk,Furniture,9000,6300,4,0.2,70,36000,28800.0,25270,3530.0,2025-09,High (>10%)
O02410,2025-09-30,C1517,North,Laptop,Electronics,50000,41000,3,0.05,100,150000,142500.0,123100,19400.0,2025-09,Low (1-10%)
O02445,2025-09-30,C0396,North,Desk,Furniture,9000,6300,3,0.0,100,27000,27000.0,19000,8000.0,2025-09,None
O02804,2025-09-30,C0637,East,Laptop,Electronics,50000,41000,2,0.1,150,100000,90000.0,82150,7850.0,2025-09,Low (1-10%)
O02869,2025-09-30,C2200,North,Pen Set,Stationery,250,110,2,0.0,100,500,500.0,320,180.0,2025-09,None
O02987,2025-09-30,C0225,North,Notebook,Stationery,150,65,4,0.1,150,600,540.0,410,130.0,2025-09,Low (1-10%)
O03112,2025-09-30,C2299,South,Pen Set,Stationery,250,110,1,0.1,100,250,225.0,210,15.0,2025-09,Low (1-10%)
O03211,2025-09-30,C0042,West,Backpack,Accessories,1800,850,1,0.1,70,1800,1620.0,920,700.0,2025-09,Low (1-10%)
O03445,2025-09-30,C0642,South,Backpack,Accessories,1800,850,4,0.1,150,7200,6480.0,3550,2930.0,2025-09,Low (1-10%)
O03472,2025-09-30,C0992,North,Notebook,Stationery,150,65,4,0.1,150,600,540.0,410,130.0,2025-09,Low (1-10%)
O03699,2025-09-30,C0110,East,Keyboard,Electronics,1800,1000,2,0.1,70,3600,3240.0,2070,1170.0,2025-09,Low (1-10%)
O04336,2025-09-30,C2441,South,Office Chair,Furniture,6500,4300,1,0.05,100,6500,6175.0,4400,1775.0,2025-09,Low (1-10%)
O04906,2025-09-30,C0383,West,Notebook,Stationery,150,65,4,0.1,40,600,540.0,300,240.0,2025-09,Low (1-10%)
O04980,2025-09-30,C1772,West,Desk,Furniture,9000,6300,3,0.0,40,27000,27000.0,18940,8060.0,2025-09,None
O05320,2025-09-30,C1065,South,Headphones,Electronics,2500,1350,1,0.05,150,2500,2375.0,1500,875.0,2025-09,Low (1-10%)
O05367,2025-09-30,C0772,West,Laptop,Electronics,50000,41000,1,0.3,70,50000,35000.0,41070,-6070.0,2025-09,High (>10%)
O05540,2025-09-30,C0198,East,Backpack,Accessories,1800,850,3,0.1,150,5400,4860.0,2700,2160.0,2025-09,Low (1-10%)
O05846,2025-09-30,C0018,North,Headphones,Electronics,2500,1350,4,0.1,70,10000,9000.0,5470,3530.0,2025-09,Low (1-10%)
O00090,2025-10-01,C1322,South,Pen Set,Stationery,250,110,3,0.05,150,750,712.5,480,232.5,2025-10,Low (1-10%)
O00972,2025-10-01,C2222,North,Office Chair,Furniture,6500,4300,4,0.0,70,26000,26000.0,17270,8730.0,2025-10,None
O00995,2025-10-01,C0633,South,Desk,Furniture,9000,6300,1,0.05,70,9000,8550.0,6370,2180.0,2025-10,Low (1-10%)
O03576,2025-10-01,C2117,South,Notebook,Stationery,150,65,1,0.0,40,150,150.0,105,45.0,2025-10,None
O03834,2025-10-01,C2213,North,Notebook,Stationery,150,65,2,0.0,100,300,300.0,230,70.0,2025-10,None
O04177,2025-10-01,C1441,South,Keyboard,Electronics,1800,1000,4,0.2,150,7200,5760.0,4150,1610.0,2025-10,High (>10%)
O04225,2025-10-01,C2269,South,Pen Set,Stationery,250,110,3,0.0,100,750,750.0,430,320.0,2025-10,None
O04397,2025-10-01,C1143,North,Keyboard,Electronics,1800,1000,4,0.1,100,7200,6480.0,4100,2380.0,2025-10,Low (1-10%)
O04696,2025-10-01,C0353,South,Pen Set,Stationery,250,110,2,0.05,40,500,475.0,260,215.0,2025-10,Low (1-10%)
O05390,2025-10-01,C1982,North,Pen Set,Stationery,250,110,2,0.2,100,500,400.0,320,80.0,2025-10,High (>10%)
O05469,2025-10-01,C2400,South,Desk,Furniture,9000,6300,2,0.2,150,18000,14400.0,12750,1650.0,2025-10,High (>10%)
O05515,2025-10-01,C1229,South,Desk,Furniture,9000,6300,2,0.0,70,18000,18000.0,12670,5330.0,2025-10,None
O00020,2025-10-02,C2144,West,Office Chair,Furniture,6500,4300,2,0.1,150,13000,11700.0,8750,2950.0,2025-10,Low (1-10%)
O00930,2025-10-02,C1390,South,Desk,Furniture,9000,6300,4,0.05,40,36000,34200.0,25240,8960.0,2025-10,Low (1-10%)
O01390,2025-10-02,C1141,North,Backpack,Accessories,1800,850,4,0.05,100,7200,6840.0,3500,3340.0,2025-10,Low (1-10%)
O01508,2025-10-02,C2275,North,Office Chair,Furniture,6500,4300,3,0.1,100,19500,17550.0,13000,4550.0,2025-10,Low (1-10%)
O01907,2025-10-02,C2211,East,Keyboard,Electronics,1800,1000,3,0.1,100,5400,4860.0,3100,1760.0,2025-10,Low (1-10%)
O02089,2025-10-02,C0248,West,Keyboard,Electronics,1800,1000,1,0.05,70,1800,1710.0,1070,640.0,2025-10,Low (1-10%)
O02125,2025-10-02,C0175,West,Notebook,Stationery,150,65,3,0.2,100,450,360.0,295,65.0,2025-10,High (>10%)
O02412,2025-10-02,C1006,North,Laptop,Electronics,50000,41000,3,0.0,40,150000,150000.0,123040,26960.0,2025-10,None
O03021,2025-10-02,C0324,North,Keyboard,Electronics,1800,1000,4,0.1,150,7200,6480.0,4150,2330.0,2025-10,Low (1-10%)
O03245,2025-10-02,C1138,West,Notebook,Stationery,150,65,1,0.1,70,150,135.0,135,0.0,2025-10,Low (1-10%)
O03297,2025-10-02,C2446,West,Headphones,Electronics,2500,1350,4,0.05,40,10000,9500.0,5440,4060.0,2025-10,Low (1-10%)
O04226,2025-10-02,C2367,South,Headphones,Electronics,2500,1350,1,0.0,150,2500,2500.0,1500,1000.0,2025-10,None
O04398,2025-10-02,C1120,South,Keyboard,Electronics,1800,1000,2,0.2,150,3600,2880.0,2150,730.0,2025-10,High (>10%)
O04510,2025-10-02,C1720,West,Backpack,Accessories,1800,850,3,0.2,150,5400,4320.0,2700,1620.0,2025-10,High (>10%)
O04605,2025-10-02,C2349,North,Headphones,Electronics,2500,1350,1,0.0,40,2500,2500.0,1390,1110.0,2025-10,None
O04695,2025-10-02,C1858,North,Notebook,Stationery,150,65,2,0.1,100,300,270.0,230,40.0,2025-10,Low (1-10%)
O04704,2025-10-02,C2207,South,Pen Set,Stationery,250,110,3,0.1,70,750,675.0,400,275.0,2025-10,Low (1-10%)
O04927,2025-10-02,C0887,South,Office Chair,Furniture,6500,4300,2,0.0,150,13000,13000.0,8750,4250.0,2025-10,None
O05072,2025-10-02,C0577,East,Desk,Furniture,9000,6300,4,0.3,40,36000,25200.0,25240,-40.0,2025-10,High (>10%)
O05160,2025-10-02,C0393,West,Backpack,Accessories,1800,850,2,0.0,150,3600,3600.0,1850,1750.0,2025-10,None
O05508,2025-10-02,C2073,North,Laptop,Electronics,50000,41000,2,0.05,70,100000,95000.0,82070,12930.0,2025-10,Low (1-10%)
O01032,2025-10-03,C1174,East,Headphones,Electronics,2500,1350,2,0.2,70,5000,4000.0,2770,1230.0,2025-10,High (>10%)
O01263,2025-10-03,C1522,North,Office Chair,Furniture,6500,4300,3,0.1,150,19500,17550.0,13050,4500.0,2025-10,Low (1-10%)
O01292,2025-10-03,C0250,East,Pen Set,Stationery,250,110,1,0.2,150,250,200.0,260,-60.0,2025-10,High (>10%)
O01428,2025-10-03,C1576,West,Backpack,Accessories,1800,850,3,0.1,150,5400,4860.0,2700,2160.0,2025-10,Low (1-10%)
O02084,2025-10-03,C0494,East,Notebook,Stationery,150,65,2,0.0,70,300,300.0,200,100.0,2025-10,None
O02639,2025-10-03,C1669,West,Headphones,Electronics,2500,1350,1,0.0,70,2500,2500.0,1420,1080.0,2025-10,None
O02723,2025-10-03,C1808,South,Laptop,Electronics,50000,41000,4,0.0,100,200000,200000.0,164100,35900.0,2025-10,None
O03134,2025-10-03,C0092,West,Laptop,Electronics,50000,41000,1,0.1,40,50000,45000.0,41040,3960.0,2025-10,Low (1-10%)
O03473,2025-10-03,C1383,North,Notebook,Stationery,150,65,4,0.3,70,600,420.0,330,90.0,2025-10,High (>10%)
O03557,2025-10-03,C1659,North,Notebook,Stationery,150,65,3,0.0,70,450,450.0,265,185.0,2025-10,None
O03585,2025-10-03,C2137,East,Pen Set,Stationery,250,110,1,0.0,40,250,250.0,150,100.0,2025-10,None
O04029,2025-10-03,C0557,North,Notebook,Stationery,150,65,1,0.2,100,150,120.0,165,-45.0,2025-10,High (>10%)
O04817,2025-10-03,C2161,South,Pen Set,Stationery,250,110,3,0.0,100,750,750.0,430,320.0,2025-10,None
O05131,2025-10-03,C1150,West,Keyboard,Electronics,1800,1000,2,0.2,150,3600,2880.0,2150,730.0,2025-10,High (>10%)
O05358,2025-10-03,C1941,West,Notebook,Stationery,150,65,3,0.1,40,450,405.0,235,170.0,2025-10,Low (1-10%)
O05620,2025-10-03,C2202,North,Headphones,Electronics,2500,1350,4,0.1,100,10000,9000.0,5500,3500.0,2025-10,Low (1-10%)
O05954,2025-10-03,C0080,South,Notebook,Stationery,150,65,3,0.3,150,450,315.0,345,-30.0,2025-10,High (>10%)
O00019,2025-10-04,C0240,East,Pen Set,Stationery,250,110,2,0.1,150,500,450.0,370,80.0,2025-10,Low (1-10%)
O00594,2025-10-04,C2012,East,Backpack,Accessories,1800,850,1,0.0,100,1800,1800.0,950,850.0,2025-10,None
O00896,2025-10-04,C1172,West,Desk,Furniture,9000,6300,2,0.05,150,18000,17100.0,12750,4350.0,2025-10,Low (1-10%)
O00996,2025-10-04,C1181,South,Notebook,Stationery,150,65,2,0.2,40,300,240.0,170,70.0,2025-10,High (>10%)
O01424,2025-10-04,C2141,North,Notebook,Stationery,150,65,2,0.3,150,300,210.0,280,-70.0,2025-10,High (>10%)
O01460,2025-10-04,C1445,East,Desk,Furniture,9000,6300,4,0.05,70,36000,34200.0,25270,8930.0,2025-10,Low (1-10%)
O01505,2025-10-04,C0072,East,Desk,Furniture,9000,6300,1,0.3,40,9000,6300.0,6340,-40.0,2025-10,High (>10%)
O01558,2025-10-04,C0888,North,Pen Set,Stationery,250,110,3,0.2,100,750,600.0,430,170.0,2025-10,High (>10%)
O01805,2025-10-04,C1793,South,Headphones,Electronics,2500,1350,4,0.0,150,10000,10000.0,5550,4450.0,2025-10,None
O02277,2025-10-04,C0674,North,Headphones,Electronics,2500,1350,2,0.05,150,5000,4750.0,2850,1900.0,2025-10,Low (1-10%)
O02540,2025-10-04,C0895,West,Office Chair,Furniture,6500,4300,4,0.0,100,26000,26000.0,17300,8700.0,2025-10,None
O02796,2025-10-04,C0799,East,Backpack,Accessories,1800,850,3,0.05,100,5400,5130.0,2650,2480.0,2025-10,Low (1-10%)
O02819,2025-10-04,C1302,North,Headphones,Electronics,2500,1350,1,0.1,70,2500,2250.0,1420,830.0,2025-10,Low (1-10%)
O03018,2025-10-04,C1554,West,Headphones,Electronics,2500,1350,3,0.2,150,7500,6000.0,4200,1800.0,2025-10,High (>10%)
O03600,2025-10-04,C0678,South,Desk,Furniture,9000,6300,2,0.2,70,18000,14400.0,12670,1730.0,2025-10,High (>10%)
O03862,2025-10-04,C0741,West,Notebook,Stationery,150,65,4,0.2,40,600,480.0,300,180.0,2025-10,High (>10%)
O04184,2025-10-04,C0163,North,Pen Set,Stationery,250,110,4,0.0,150,1000,1000.0,590,410.0,2025-10,None
O04552,2025-10-04,C0929,West,Laptop,Electronics,50000,41000,3,0.1,150,150000,135000.0,123150,11850.0,2025-10,Low (1-10%)
O05373,2025-10-04,C1014,West,Keyboard,Electronics,1800,1000,2,0.05,150,3600,3420.0,2150,1270.0,2025-10,Low (1-10%)
O05408,2025-10-04,C0860,East,Pen Set,Stationery,250,110,1,0.05,70,250,237.5,180,57.5,2025-10,Low (1-10%)
O05503,2025-10-04,C1139,South,Laptop,Electronics,50000,41000,4,0.0,150,200000,200000.0,164150,35850.0,2025-10,None
O05581,2025-10-04,C2008,East,Desk,Furniture,9000,6300,4,0.0,70,36000,36000.0,25270,10730.0,2025-10,None
O00170,2025-10-05,C0240,South,Laptop,Electronics,50000,41000,2,0.2,70,100000,80000.0,82070,-2070.0,2025-10,High (>10%)
O00208,2025-10-05,C2088,South,Backpack,Accessories,1800,850,1,0.3,70,1800,1260.0,920,340.0,2025-10,High (>10%)
O00272,2025-10-05,C0618,East,Laptop,Electronics,50000,41000,3,0.3,70,150000,105000.0,123070,-18070.0,2025-10,High (>10%)
O00363,2025-10-05,C2435,East,Headphones,Electronics,2500,1350,1,0.0,150,2500,2500.0,1500,1000.0,2025-10,None
O00391,2025-10-05,C0267,East,Notebook,Stationery,150,65,4,0.0,100,600,600.0,360,240.0,2025-10,None
O00402,2025-10-05,C1265,East,Pen Set,Stationery,250,110,1,0.05,150,250,237.5,260,-22.5,2025-10,Low (1-10%)
O00446,2025-10-05,C1413,North,Notebook,Stationery,150,65,3,0.0,150,450,450.0,345,105.0,2025-10,None
O00883,2025-10-05,C1749,East,Office Chair,Furniture,6500,4300,4,0.05,150,26000,24700.0,17350,7350.0,2025-10,Low (1-10%)
O01371,2025-10-05,C0798,North,Backpack,Accessories,1800,850,3,0.1,150,5400,4860.0,2700,2160.0,2025-10,Low (1-10%)
O01677,2025-10-05,C0871,South,Headphones,Electronics,2500,1350,4,0.1,150,10000,9000.0,5550,3450.0,2025-10,Low (1-10%)
O02784,2025-10-05,C0036,East,Pen Set,Stationery,250,110,4,0.05,100,1000,950.0,540,410.0,2025-10,Low (1-10%)
O03366,2025-10-05,C1130,West,Notebook,Stationery,150,65,2,0.2,100,300,240.0,230,10.0,2025-10,High (>10%)
O03765,2025-10-05,C0258,South,Office Chair,Furniture,6500,4300,4,0.2,40,26000,20800.0,17240,3560.0,2025-10,High (>10%)
O04469,2025-10-05,C2290,North,Backpack,Accessories,1800,850,4,0.0,40,7200,7200.0,3440,3760.0,2025-10,None
O04561,2025-10-05,C1304,North,Office Chair,Furniture,6500,4300,1,0.2,70,6500,5200.0,4370,830.0,2025-10,High (>10%)
O04879,2025-10-05,C0467,West,Notebook,Stationery,150,65,2,0.3,100,300,210.0,230,-20.0,2025-10,High (>10%)
O04961,2025-10-05,C0261,West,Office Chair,Furniture,6500,4300,3,0.1,100,19500,17550.0,13000,4550.0,2025-10,Low (1-10%)
O05506,2025-10-05,C1973,East,Pen Set,Stationery,250,110,4,0.2,100,1000,800.0,540,260.0,2025-10,High (>10%)
O05606,2025-10-05,C0320,West,Laptop,Electronics,50000,41000,2,0.0,40,100000,100000.0,82040,17960.0,2025-10,None
O00026,2025-10-06,C0026,Unknown,Notebook,Stationery,150,65,4,0.3,150,600,420.0,410,10.0,2025-10,High (>10%)
O00235,2025-10-06,C1668,North,Office Chair,Furniture,6500,4300,3,0.1,150,19500,17550.0,13050,4500.0,2025-10,Low (1-10%)
O00536,2025-10-06,C2003,South,Headphones,Electronics,2500,1350,1,0.0,100,2500,2500.0,1450,1050.0,2025-10,None
O01142,2025-10-06,C1749,West,Keyboard,Electronics,1800,1000,2,0.3,100,3600,2520.0,2100,420.0,2025-10,High (>10%)
O01301,2025-10-06,C1856,North,Pen Set,Stationery,250,110,4,0.1,100,1000,900.0,540,360.0,2025-10,Low (1-10%)
O01309,2025-10-06,C0728,East,Office Chair,Furniture,6500,4300,4,0.1,100,26000,23400.0,17300,6100.0,2025-10,Low (1-10%)
O01497,2025-10-06,C1930,South,Desk,Furniture,9000,6300,2,0.0,100,18000,18000.0,12700,5300.0,2025-10,None
O02421,2025-10-06,C1439,East,Keyboard,Electronics,1800,1000,3,0.1,40,5400,4860.0,3040,1820.0,2025-10,Low (1-10%)
O02587,2025-10-06,C1992,East,Keyboard,Electronics,1800,1000,4,0.0,150,7200,7200.0,4150,3050.0,2025-10,None
O03038,2025-10-06,C0907,South,Headphones,Electronics,2500,1350,2,0.2,70,5000,4000.0,2770,1230.0,2025-10,High (>10%)
O03405,2025-10-06,C2478,West,Office Chair,Furniture,6500,4300,4,0.0,100,26000,26000.0,17300,8700.0,2025-10,None
O04080,2025-10-06,C2093,West,Pen Set,Stationery,250,110,3,0.2,150,750,600.0,480,120.0,2025-10,High (>10%)
O04427,2025-10-06,C2083,West,Keyboard,Electronics,1800,1000,4,0.2,150,7200,5760.0,4150,1610.0,2025-10,High (>10%)
O04590,2025-10-06,C1721,South,Keyboard,Electronics,1800,1000,1,0.05,150,1800,1710.0,1150,560.0,2025-10,Low (1-10%)
O04639,2025-10-06,C1920,West,Desk,Furniture,9000,6300,4,0.05,150,36000,34200.0,25350,8850.0,2025-10,Low (1-10%)
